employee_id,jenis_kelamin,usia,pendidikan_terakhir,status_pernikahan,departemen,lama_bekerja_tahun,tipe_perusahaan,status_wfh,jam_kerja_per_hari,jam_lembur_per_hari,jam_tidur_per_hari,kualitas_tidur,frekuensi_olahraga_per_minggu,jam_layar_per_hari,tingkat_stres,kepuasan_kerja,work_life_balance,produktivitas_diri,dukungan_atasan,frekuensi_meeting_per_hari,jumlah_deadline_per_minggu,beban_kerja_persepsi,status_merokok,riwayat_kesehatan_mental,keluhan_fisik_utama,keamanan_pekerjaan,frekuensi_konflik_kerja,tingkat_burnout_label
EMP11697,Perempuan,22.0,,Belum Menikah,Engineering,0.1,corporate,Tidak,6.7,0.1,6.5,7.4,3.2,12.1,3.7,7.1,6.2,6.9,8.4,1.0,1.0,Ringan,Ya,Tidak Ada,Tidak Ada,Aman,1.6,Low
EMP00116,Laki-laki,18.0,SMA/SMK,Belum Menikah,Finance,1.6,Startup,Ya,9.3,0.9,6.0,5.5,0.0,8.5,5.1,6.8,5.8,5.9,5.0,2.0,tidak tahu,Sedang,Tidak,Tidak Ada,Tidak Ada,Tidak Aman,5.1,Medium
EMP02515,Laki-laki,25.0,S1,Belum Menikah,IT,1.0,CORPORATE,Ya,10.5,0.1,7.4,4.9,2.0,5.0,-,5.8,6.7,7.0,6.7,4.0,2.0,Sedang,Tidak,Tidak Ada,Tidak Ada,Tidak Aman,5.0,Medium
EMP13872,Laki-laki,30.0,S1,Menikah,HR,3.0,Freelance,Ya,12.1,3.8,4.0,3.2,0.8,7.2,,5.2,2.6,2.2,5.3,4.0,5.0,Berat,Ya,Tidak Ada,Sakit Kepala,Khawatir,7.8,High
EMP00226,Laki-laki,41.0,S1,Menikah,Sales,1.6,Freelance,Hybrid,9.7,1.7,5.1,3.9,0.1,9.9,8.2,2.8,2.9,5.2,2.3,5.0,5.0,Sedang,Tidak,Kecemasan,Kelelahan,Tidak Aman,30.79,High
EMP01177,Laki-laki,23.0,S2,Menikah,Marketing,1.9,Startup,Ya,10.8,2.3,3.4,2.4,1.0,8.6,8.6,3.4,4.0,3.7,4.1,4.0,6.0,Berat,Tidak,Tidak Ada,Kelelahan,Tidak Aman,,High
EMP05021,Laki-laki,30.0,S1,Belum Menikah,Operations,0.1,Swasta,Tidak,10.6,2.3,5.2,4.8,2.4,9.0,7.5,6.0,5.9,3.4,4.7,2.0,1.0,Sedang,Ya,Tidak Ada,Sakit Kepala,Tidak Aman,5.8,Medium
EMP12123,Perempuan,18.0,S1,Menikah,Finance,11.3,Freelance,Ya,8.5,1.2,6.1,4.9,0.2,9.0,6.0,3.6,3.7,6.2,,3.0,2.0,Sedang,Ya,Pernah Depresi,Tidak Ada,Aman,5.0,Medium
EMP00840,Laki-laki,36.0,SMA/SMK,Menikah,IT,0.5,Corporate,Ya,5.6,,7.4,8.3,4.6,,1.0,7.8,6.2,5.2,7.1,2.0,0.0,Ringan,Kadang,Tidak Ada,Sakit Kepala,Cukup Aman,1.7,Low
EMP01586,Perempuan,28.0,S1,Menikah,Engineering,6.5,Corporate,Tidak,6.0,0.4,6.3,,2.7,2.4,3.6,7.9,8.0,7.7,6.4,1.0,0.0,Sangat Ringan,Tidak,Pernah Depresi,Tidak Ada,Sangat Aman,1.3,Low
EMP04825,Laki-laki,32.0,S2,Menikah,HR,1.8,Swasta,Hybrid,12.6,2.5,,3.5,1.8,10.1,8.5,3.8,5.3,6.5,4.3,5.0,5.0,Berat,Tidak,,Sakit Kepala,Khawatir,9.0,High
EMP04339,Laki-laki,33.0,S1,Menikah,HR,3.0,Freelance,Tidak,11.1,1.1,6.3,4.0,1.87,7.9,6.6,6.2,5.0,5.2,4.9,4.0,1.0,Berat,Kadang,Pernah Depresi,Tidak Ada,Cukup Aman,5.9,Medium
EMP16244,Laki-laki,32.0,S1,Belum Menikah,IT,0.4,Swasta,Tidak,8.7,0.5,7.3,3.2,1.5,8.0,6.9,7.2,3.2,5.6,3.3,2.0,3.0,Berat,Tidak,Tidak Ada,Tidak Ada,Tidak Aman,3.6,Medium
EMP15656,Perempuan,18.0,SMA/SMK,Menikah,Operations,2.3,BUMN,Tidak,9.2,1.0,5.3,-,2.5,10.5,6.0,4.2,5.4,6.2,7.4,2.0,2.0,Berat,Tidak,Tidak Ada,Sakit Kepala,Tidak Aman,4.6,Medium
EMP05327,Laki-laki,39.0,S1,Belum Menikah,HR,0.1,Freelance,Ya,9.3,2.4,6.1,2.5,2.9,7.3,7.7,3.5,3.2,6.5,7.2,4.0,,Sedang,Tidak,Tidak Ada,Tidak Ada,Tidak Aman,5.3,Medium
EMP09050,Laki-laki,29.0,D3,Menikah,Product,0.3,Freelance,Hybrid,9.5,1.6,5.7,6.0,2.9,9.0,6.7,5.6,5.5,5.1,3.2,4.0,2.0,Sedang,Tidak,Tidak Ada,Sakit Kepala,Aman,5.0,Medium
EMP07807,Perempuan,27.0,S2,Menikah,Data,1.1,BUMN,Tidak,7.3,1.0,6.6,8.6,4.3,7.5,3.9,8.8,7.8,6.7,6.8,2.0,1.0,Ringan,Tidak,Pernah Depresi,Sakit Kepala,Aman,3.4,Low
EMP16386,Perempuan,33.0,S1,Menikah,Data,6.8,Corporate,Ya,8.6,0.6,8.5,7.1,1.8,9.7,3.4,9.1,8.5,6.5,7.1,2.0,0.0,Sedang,Tidak,Tidak Ada,Tidak Ada,Cukup Aman,2.3,Low
EMP17915,Perempuan,37.0,S1,Belum Menikah,Data,0.8,Corporate,Ya,10.5,3.9,4.4,2.6,1.9,6.7,7.9,1.9,4.1,3.5,3.4,4.0,4.0,Sedang,Tidak,Pernah Depresi,Kelelahan,Cukup Aman,,High
EMP06219,Perempuan,30.0,S1,Belum Menikah,Data,,Swasta,Tidak,8.1,1.8,4.7,5.7,2.2,4.9,6.0,3.6,4.5,5.9,4.0,5.0,3.0,Ringan,Tidak,Pernah Depresi,Tidak Ada,Tidak Aman,3.9,Medium
EMP05622,Laki-laki,30.0,SMA/SMK,Menikah,Data,3.1,Freelance,Tidak,8.1,1.8,4.6,7.1,0.8,11.2,5.1,17.22,7.6,6.9,6.5,3.0,2.0,Sedang,Tidak,Pernah Depresi,Sakit Kepala,Cukup Aman,5.5,Medium
EMP17316,Perempuan,31.0,S1,Belum Menikah,Data,7.9,Corporate,Tidak,7.5,1.1,6.2,5.4,N/A,6.3,4.4,6.1,4.8,4.2,5.0,4.0,4.0,Sedang,Tidak,Tidak Ada,Nyeri Punggung,Cukup Aman,4.7,Medium
EMP11563,Laki-laki,18.0,D3,menikah,Marketing,1.9,Startup,Hybrid,10.8,0.8,7.9,7.9,10.7,5.8,6.9,5.6,5.4,6.4,4.7,2.0,2.0,Ringan,Tidak,Pernah Depresi,Sakit Kepala,Cukup Aman,4.5,Medium
EMP08194,Laki-laki,27.0,S1,Menikah,Marketing,1.6,BUMN,Ya,9.8,1.2,6.5,6.5,3.4,10.0,3.0,7.2,8.0,9.1,4.1,3.0,2.0,Ringan,Ya,Pernah Depresi,Sakit Kepala,Sangat Aman,2.3,Low
EMP11743,Laki-laki,31.0,S1,Belum Menikah,IT,7.4,BUMN,Ya,7.4,0.0,6.4,,4.5,9.9,4.3,7.7,8.6,8.0,8.0,0.0,0.0,Sedang,Kadang,Tidak Ada,Sakit Kepala,Aman,2.0,Low
EMP17625,Perempuan,26.0,D3,Menikah,Product,5.3,BUMN,Hybrid,7.6,1.1,5.7,7.0,3.7,5.1,3.1,8.6,7.0,6.2,8.4,3.0,2.0,Sangat Ringan,Ya,Tidak Ada,Tidak Ada,Aman,4.0,Low
EMP01617,Laki-laki,35.0,S1,Menikah,Engineering,10.5,BUMN,Tidak,8.9,2.0,7.7,6.5,3.8,7.5,5.9,7.2,5.1,5.5,5.9,3.0,3.0,Sedang,Ya,Tidak Ada,Nyeri Punggung,Cukup Aman,4.8,Medium
EMP17555,Perempuan,26.0,S2,Belum Menikah,Sales,0.2,BUMN,Ya,6.3,0.9,7.5,8.4,3.5,8.5,4.0,8.8,8.2,6.5,9.0,2.0,1.0,Ringan,Tidak,Tidak Ada,Tidak Ada,Aman,2.5,Low
EMP15697,Laki-laki,35.0,S2,Menikah,Product,10.9,Freelance,Hybrid,11.5,3.8,4.0,3.7,2.1,10.6,7.4,2.4,4.3,2.7,4.2,4.0,3.0,Berat,Tidak,Tidak Ada,Sakit Kepala,Khawatir,6.7,High
EMP14620,Perempuan,29.0,S2,Menikah,IT,1.6,Startup,Tidak,10.0,1.4,6.9,6.3,3.2,7.4,6.0,5.8,5.4,5.8,4.9,3.0,2.0,Ringan,Tidak,Tidak Ada,Nyeri Punggung,Aman,3.4,Medium
EMP02701,Perempuan,24.0,S2,Belum Menikah,Sales,3.2,Startup,Tidak,7.9,,9.3,8.0,5.0,4.6,3.7,5.6,6.3,6.3,4.9,2.0,2.0,Sedang,Ya,Tidak Ada,Tidak Ada,Aman,3.4,Low
EMP17932,Laki-laki,24.0,S2,Menikah,HR,1.8,Startup,Ya,11.7,4.1,5.2,3.7,0.7,5.4,7.8,1.5,4.2,5.7,4.3,4.0,2.0,Sangat Berat,Kadang,Tidak Ada,Mata Lelah,Khawatir,6.2,High
EMP12387,Perempuan,,S1,Belum Menikah,Operations,3.8,Freelance,Tidak,9.9,1.5,4.2,4.6,2.8,7.7,6.4,5.5,3.8,5.7,4.0,4.0,3.0,Sedang,Tidak,Tidak Ada,Tidak Ada,Cukup Aman,3.8,Medium
EMP02241,Laki-laki,27.0,S1,Belum Menikah,HR,1.1,Startup,Tidak,8.4,0.0,8.4,7.4,5.0,3.7,3.0,8.0,9.1,6.2,5.7,2.0,2.0,Ringan,Tidak,Tidak Ada,Tidak Ada,Aman,1.0,Low
EMP14792,Perempuan,38.0,S1,Menikah,Product,,Corporate,YA,10.5,1.0,6.4,2.5,2.0,10.3,6.9,3.7,7.3,5.3,5.3,2.0,2.0,Ringan,Tidak,Tidak Ada,Tidak Ada,Aman,,Medium
EMP00555,Perempuan,28.0,S2,Belum Menikah,Operations,2.1,Freelance,Tidak,6.1,0.0,8.5,6.2,4.0,7.2,4.1,7.1,8.3,7.4,7.2,2.0,1.0,Sedang,Kadang,Tidak Ada,Tidak Ada,Cukup Aman,1.0,Low
EMP11230,Perempuan,37.0,S1,Menikah,Marketing,0.2,Corporate,Ya,9.8,2.7,7.6,4.5,3.2,9.8,5.2,7.8,5.7,3.8,7.1,3.0,2.0,Sedang,Tidak,,Sakit Kepala,Tidak Aman,3.9,Medium
EMP13258,Perempuan,24.0,S1,Belum Menikah,Engineering,2.9,Swasta,Hybrid,8.4,0.0,6.3,6.6,3.2,9.6,4.1,8.0,8.5,6.0,6.5,2.0,1.0,Sedang,Tidak,Tidak Ada,,Cukup Aman,1.0,Low
EMP09923,Perempuan,34.0,S2,Belum Menikah,Engineering,0.2,Freelance,Ya,10.1,3.7,3.7,3.7,2.2,8.5,6.1,3.2,4.1,3.2,1.6,4.0,4.0,Sedang,Ya,Kecemasan,Sakit Kepala,Tidak Aman,8.2,High
EMP07529,Perempuan,18.0,D3,Belum Menikah,Finance,3.5,BUMN,Ya,8.8,0.0,6.0,4.5,4.8,9.2,5.8,6.7,3.8,5.2,5.5,3.0,3.0,Berat,Tidak,Tidak Ada,Sakit Kepala,Cukup Aman,3.7,Medium
EMP05807,Laki-laki,37.0,S1,Menikah,Product,3.0,Freelance,Hybrid,10.1,0.7,8.0,4.9,1.3,5.3,6.3,5.8,2.4,6.9,5.5,3.0,3.0,Ringan,Ya,Tidak Ada,Sakit Kepala,Aman,7.0,Medium
EMP05642,Laki-laki,30.0,D3,Menikah,Operations,0.4,Freelance,Ya,10.0,2.8,3.9,2.7,2.3,8.7,6.7,4.5,4.3,3.9,3.5,5.0,6.0,Sangat Berat,Tidak,Tidak Ada,Nyeri Punggung,Khawatir,9.6,High
EMP04848,Perempuan,26.0,S1,Menikah,Data,9.5,Swasta,Ya,9.2,0.8,8.5,3.8,0.0,9.4,7.7,6.6,5.1,4.7,5.3,3.0,3.0,Ringan,Tidak,Tidak Ada,Tidak Ada,Tidak Aman,6.1,Medium
EMP00352,Perempuan,23.0,S1,Belum Menikah,HR,1.0,Swasta,Hybrid,8.2,0.1,6.9,6.5,4.8,11.4,3.8,7.5,9.4,7.7,7.0,2.0,1.0,Sangat Ringan,Tidak,Tidak Ada,Tidak Ada,Aman,4.0,Low
EMP01225,Perempuan,35.0,SMA/SMK,Belum Menikah,Operations,1.1,Freelance,Ya,10.6,1.0,7.7,5.5,1.6,8.5,5.0,5.1,3.9,6.8,3.8,3.0,4.0,Sedang,Ya,Tidak Ada,Tidak Ada,Cukup Aman,5.4,Medium
EMP06378,Laki-laki,38.0,SMA/SMK,Belum Menikah,IT,0.3,Freelance,,9.4,1.4,5.2,5.3,1.9,6.9,5.2,4.8,5.7,3.8,7.1,4.0,3.0,Sedang,Tidak,Tidak Ada,Sakit Kepala,Tidak Aman,4.6,Medium
EMP05575,Perempuan,30.0,S2,Menikah,Sales,2.2,Swasta,Tidak,12.5,2.8,3.0,2.8,2.4,8.5,38.78,5.9,3.5,2.7,5.2,6.0,4.0,,Tidak,Tidak Ada,Mata Lelah,Tidak Aman,7.0,High
EMP03360,Perempuan,31.0,S1,Menikah,HR,,Corporate,Hybrid,9.4,0.0,8.1,5.6,3.6,6.2,4.5,8.8,7.8,7.6,6.4,2.0,1.0,Ringan,Tidak,Tidak Ada,Sakit Kepala,Aman,3.1,Low
EMP03810,Laki-laki,29.0,s1,Belum Menikah,HR,2.1,Corporate,Hybrid,10.7,0.2,7.4,5.0,5.7,9.0,2.6,4.7,7.3,6.3,6.3,2.0,2.0,Sedang,Tidak,Tidak Ada,Sakit Kepala,Sangat Aman,2.2,Low
EMP10661,Perempuan,30.0,S1,Menikah,IT,2.6,BUMN,Hybrid,8.7,1.0,7.3,5.2,3.3,8.6,6.9,4.7,5.5,5.2,4.2,2.0,1.0,Sedang,Kadang,Tidak Ada,Tidak Ada,Cukup Aman,3.6,Medium
EMP07709,Laki-laki,24.0,SMA/SMK,Menikah,HR,0.5,Freelance,Ya,10.6,2.4,5.1,1.7,1.4,6.1,8.2,4.7,4.6,4.3,3.5,3.0,5.0,Berat,,Kecemasan,Mata Lelah,Tidak Aman,5.3,High
EMP11307,Laki-laki,27.0,S1,Menikah,IT,0.7,BUMN,Tidak,9.0,2.3,6.9,5.7,2.2,9.0,7.1,4.0,5.4,5.7,7.3,2.0,3.0,Berat,Ya,Tidak Ada,Nyeri Punggung,Aman,5.5,Medium
EMP01819,Laki-laki,38.0,SMA/SMK,Menikah,Engineering,2.7,Corporate,Hybrid,8.8,0.2,4.9,5.0,1.2,8.7,4.7,6.4,5.4,5.3,6.0,4.0,2.0,Sedang,Tidak,Tidak Ada,Sakit Kepala,Cukup Aman,4.4,Medium
EMP05920,Perempuan,24.0,D3,Belum Menikah,Sales,6.5,Swasta,Ya,8.5,1.4,6.4,5.5,1.2,11.6,7.5,6.2,5.3,5.7,6.4,3.0,2.0,Berat,Tidak,Pernah Depresi,Tidak Ada,Cukup Aman,4.8,Medium
EMP09412,Perempuan,28.0,S2,Belum Menikah,IT,7.1,Swasta,Tidak,7.2,0.0,8.4,6.4,4.5,8.5,4.0,9.2,9.3,7.7,7.9,1.0,1.0,Sedang,Tidak,Tidak Ada,Tidak Ada,Aman,3.4,Low
EMP16407,Laki-laki,28.0,SMA/SMK,Belum Menikah,IT,5.4,Freelance,Hybrid,9.5,0.0,7.7,6.7,3.2,9.2,2.3,7.2,7.2,7.3,7.3,2.0,0.0,Sedang,Tidak,Tidak Ada,Tidak Ada,Aman,1.0,Low
EMP15579,Perempuan,38.0,S1,Menikah,Marketing,2.2,Startup,Ya,8.7,2.2,4.8,6.2,1.8,6.9,4.5,3.1,4.3,5.2,3.6,2.0,3.0,Ringan,Ya,Tidak Ada,Nyeri Punggung,Aman,,Medium
EMP09220,Perempuan,27.0,D3,Menikah,Operations,1.8,Corporate,Hybrid,10.4,2.0,4.6,6.2,2.5,7.6,5.2,4.8,4.4,4.5,3.8,3.0,2.0,Berat,Tidak,Tidak Ada,Sakit Kepala,Cukup Aman,5.4,Medium
EMP06038,Laki-laki,20.0,S1,Belum Menikah,Data,4.6,Corporate,Ya,7.1,0.0,7.5,7.7,2.5,9.4,3.2,6.7,4.6,6.1,6.9,1.0,1.0,Ringan,Kadang,Tidak Ada,Tidak Ada,Sangat Aman,1.5,Low
EMP03958,Perempuan,29.0,S1,Belum Menikah,Product,0.9,Startup,Ya,7.8,0.1,6.7,6.3,3.4,6.3,3.2,5.4,7.5,4.7,7.9,1.0,3.0,Sangat Ringan,Tidak,Pernah Depresi,Tidak Ada,Cukup Aman,2.0,Low
EMP13418,Perempuan,31.0,S1,Belum Menikah,Data,2.0,Startup,Ya,11.4,3.2,5.2,4.1,1.3,5.3,8.1,4.8,2.3,4.4,4.4,5.0,5.0,Berat,Tidak,Tidak Ada,Kelelahan,Tidak Aman,6.5,High
EMP02524,Laki-laki,27.0,SMA/SMK,Belum Menikah,Engineering,6.5,BUMN,Tidak,9.2,0.5,6.2,9.6,2.5,14.0,3.0,6.2,44.16,8.1,6.5,2.0,1.0,Sangat Ringan,Tidak,Tidak Ada,Tidak Ada,Aman,2.7,Low
EMP05369,Laki-laki,37.0,S1,Menikah,Engineering,3.2,Swasta,Hybrid,7.5,0.6,5.4,8.3,2.9,8.1,2.3,8.1,7.8,5.8,8.5,2.0,0.0,Ringan,Tidak,Tidak Ada,Tidak Ada,Aman,3.1,Low
EMP02785,Laki-laki,28.0,S1,Belum Menikah,Engineering,1.0,Startup,Ya,11.6,4.4,5.5,2.3,0.9,8.4,9.2,2.3,4.0,4.2,2.3,4.0,5.0,Sangat Berat,Kadang,Tidak Ada,Sakit Kepala,Khawatir,7.5,High
EMP06755,Laki-laki,28.0,S2,Menikah,Marketing,0.3,Swasta,Hybrid,11.2,2.7,6.8,3.6,0.0,10.1,10.0,3.2,4.2,4.2,2.6,6.0,6.0,Berat,Kadang,Tidak Ada,Sakit Kepala,Cukup Aman,8.5,High
EMP15935,Perempuan,26.0,D3,Belum Menikah,Product,3.84,Corporate,Tidak,11.0,1.6,3.6,3.1,1.7,9.6,8.1,2.2,2.5,5.5,5.1,7.0,3.0,Sangat Berat,Ya,Tidak Ada,Sakit Kepala,Tidak Aman,7.2,High
EMP07848,Perempuan,28.0,S1,Menikah,Finance,0.8,Swasta,Tidak,9.0,2.5,6.1,3.7,1.5,11.0,3.9,5.1,5.9,5.0,4.5,1.0,4.0,Sedang,Tidak,Tidak Ada,Nyeri Punggung,Tidak Aman,4.7,Medium
EMP14749,Laki-laki,28.0,S1,Belum Menikah,Data,0.3,,Ya,7.3,0.8,5.9,,4.0,7.1,6.0,6.0,5.7,6.9,4.4,3.0,3.0,Berat,Ya,Tidak Ada,Nyeri Punggung,Cukup Aman,5.2,Medium
EMP06783,Laki-laki,23.0,S1,Menikah,Sales,5.0,BUMN,Tidak,11.0,5.1,5.5,6.7,0.3,34.4,9.3,2.5,4.6,4.1,2.7,5.0,4.0,Berat,Kadang,Tidak Ada,Kelelahan,Khawatir,6.6,High
EMP17313,Laki-laki,44.0,SMA/SMK,Belum Menikah,Operations,0.1,BUMN,Hybrid,7.4,0.0,6.9,5.6,4.9,8.3,4.3,7.6,6.3,5.6,6.8,1.0,0.0,Ringan,Tidak,Tidak Ada,Tidak Ada,Aman,2.0,Low
EMP05028,LAKI-LAKI,35.0,S1,Menikah,Operations,0.8,Freelance,Tidak,9.9,2.4,4.9,2.5,1.5,7.6,7.5,3.0,1.3,4.0,5.1,5.0,3.0,Sedang,Ya,Kecemasan,Sakit Kepala,Cukup Aman,7.3,High
EMP05004,Laki-laki,29.0,S2,Belum Menikah,Operations,0.5,Corporate,Ya,6.8,0.9,6.4,7.3,1.6,5.8,7.7,6.4,3.6,4.7,4.5,4.0,3.0,Ringan,Kadang,Tidak Ada,Sakit Kepala,Cukup Aman,5.2,Medium
EMP02751,Laki-laki,25.0,D3,Menikah,IT,5.2,Swasta,Tidak,6.7,0.0,7.7,8.9,3.5,7.5,2.5,8.4,7.8,7.9,6.9,1.0,3.0,Sangat Ringan,Kadang,tidak ada,Sakit Kepala,Aman,2.1,Low
EMP12441,Laki-laki,33.0,S1,Menikah,Data,8.1,BUMN,Tidak,12.2,3.2,6.8,5.2,0.0,8.9,7.4,,5.0,3.5,2.5,6.0,4.0,Sangat Berat,Tidak,Tidak Ada,mata lelah,Cukup Aman,7.0,High
EMP08655,Perempuan,28.0,S2,Belum Menikah,Engineering,5.8,Freelance,Tidak,8.0,0.0,8.7,8.3,4.6,9.5,3.9,8.5,7.4,6.4,5.3,1.0,1.0,Ringan,Kadang,Tidak Ada,Tidak Ada,Cukup Aman,1.8,Low
EMP07405,,44.0,S1,Belum Menikah,Product,5.2,Freelance,Tidak,10.9,1.2,7.6,5.1,1.5,6.8,4.7,4.8,5.6,7.4,5.0,3.0,2.0,Ringan,Tidak,Pernah Depresi,Nyeri Punggung,Tidak Aman,6.5,Medium
EMP03362,Laki-laki,33.0,SMA/SMK,Belum Menikah,Product,7.3,Corporate,Ya,9.3,,4.1,4.6,1.9,8.0,9.0,3.6,5.4,5.0,2.5,5.0,4.0,Berat,Tidak,Tidak Ada,Sakit Kepala,Khawatir,8.9,High
EMP13383,Perempuan,27.0,S1,Belum Menikah,Marketing,8.8,Corporate,Hybrid,10.0,2.2,6.6,4.9,1.5,8.0,7.1,5.2,4.8,4.8,5.8,4.0,2.0,Ringan,Tidak,Tidak Ada,Tidak Ada,Cukup Aman,4.3,Medium
EMP16098,Laki-laki,31.0,SMA/SMK,Belum Menikah,Marketing,8.5,Startup,Hybrid,8.6,3.3,6.4,4.4,1.4,9.2,5.8,5.0,6.0,4.5,2.8,4.0,3.0,Berat,Tidak,Pernah Depresi,Nyeri Punggung,Cukup Aman,4.5,Medium
EMP11456,Perempuan,27.0,SMA/SMK,Menikah,Data,4.1,Freelance,Ya,13.7,,5.4,4.8,2.7,8.3,7.5,2.0,2.0,2.3,5.4,7.0,4.0,Berat,Ya,Tidak Ada,Mata Lelah,Cukup Aman,5.3,High
EMP15070,Laki-laki,27.0,S1,Menikah,Data,10.5,Startup,Ya,9.7,0.1,8.3,8.9,2.2,9.8,4.3,7.6,6.2,6.5,6.2,2.0,1.0,Ringan,Kadang,Tidak Ada,Tidak Ada,Sangat Aman,1.7,Low
EMP04619,Laki-laki,38.0,,Menikah,Engineering,0.3,Swasta,,10.1,1.1,7.1,5.0,0.8,8.6,6.5,3.9,7.6,4.0,7.5,,2.0,Sedang,Tidak,,Sakit Kepala,Aman,6.0,Medium
EMP15669,Laki-laki,18.0,D3,Belum Menikah,IT,1.8,Freelance,Ya,8.6,0.5,5.8,4.4,3.5,10.6,3.8,7.9,7.1,6.5,7.6,,2.0,Sedang,Tidak,tidak ada,Tidak Ada,Aman,1.5,Low
EMP13427,Laki-laki,33.0,S1,Belum Menikah,Engineering,0.3,BUMN,Ya,11.9,3.7,7.1,4.4,2.0,4.2,7.9,2.3,2.0,2.7,2.5,5.0,3.0,Sedang,Tidak,Tidak Ada,Sakit Kepala,Khawatir,5.9,High
EMP12402,Laki-laki,20.0,S2,Menikah,HR,2.0,Swasta,Ya,12.4,4.8,5.4,1.0,0.8,,8.8,3.6,2.2,5.9,1.7,4.0,5.0,Berat,Tidak,Tidak Ada,Nyeri Punggung,Tidak Aman,4.9,High
EMP01729,Perempuan,33.0,S1,Belum Menikah,Operations,0.2,FREELANCE,Ya,10.2,1.8,5.3,5.1,0.9,5.2,6.0,5.5,6.5,3.5,5.4,4.0,3.0,Berat,Tidak,Tidak Ada,Nyeri Punggung,Cukup Aman,4.6,Medium
EMP14629,Perempuan,23.0,D3,Menikah,Product,1.3,Corporate,Tidak,6.0,0.8,6.8,6.6,4.3,4.2,4.2,8.5,7.2,8.2,6.7,0.0,1.0,Sangat Ringan,Tidak,Tidak Ada,Tidak Ada,Cukup Aman,1.3,Low
EMP15624,Perempuan,27.0,S2,Belum Menikah,Engineering,0.2,BUMN,Tidak,8.9,,6.5,6.9,3.5,6.5,4.8,7.0,6.6,7.8,7.6,3.0,0.0,Sangat Ringan,Tidak,Tidak Ada,Tidak Ada,Cukup Aman,1.9,Low
EMP10541,Laki-laki,19.0,S2,Menikah,Sales,7.5,Corporate,Tidak,7.4,0.0,8.7,5.0,2.1,8.2,3.0,6.2,8.4,4.7,6.3,1.0,0.0,Sangat Ringan,Tidak,Tidak Ada,Tidak Ada,Aman,1.0,Low
EMP10323,Perempuan,26.0,SMA/SMK,Belum Menikah,IT,7.6,Startup,Ya,11.7,0.3,7.1,5.2,3.9,8.9,6.7,3.7,4.2,4.7,6.8,2.0,1.0,Sedang,,Tidak Ada,Sakit Kepala,Aman,6.0,Medium
EMP11491,Laki-laki,22.0,D3,Menikah,Data,2.2,Swasta,Ya,10.5,1.8,5.3,2.3,0.2,9.0,9.9,3.8,2.9,5.3,3.7,5.0,4.0,Berat,Tidak,Tidak Ada,Nyeri Punggung,Tidak Aman,9.2,High
EMP07516,Laki-laki,36.0,S2,Belum Menikah,Product,0.2,Startup,Ya,8.2,0.1,6.0,7.9,3.6,7.4,3.1,6.6,7.6,6.9,7.7,2.0,1.0,Ringan,Ya,Tidak Ada,Tidak Ada,Sangat Aman,2.7,Low
EMP17225,Laki-laki,32.0,S1,Belum Menikah,Finance,4.0,BUMN,Ya,8.7,0.0,7.7,6.7,6.1,6.8,3.6,6.5,5.8,7.2,6.1,2.0,0.0,Ringan,Kadang,Tidak Ada,Tidak Ada,Aman,2.4,Low
EMP06842,Laki-laki,39.0,D3,Belum Menikah,Engineering,1.3,Startup,Tidak,9.6,1.0,4.6,3.8,2.0,8.8,7.3,5.2,7.3,5.8,6.6,4.0,1.0,Berat,Tidak,Tidak Ada,Tidak Ada,Cukup Aman,3.3,Medium
EMP07240,Laki-laki,24.0,S1,Menikah,Engineering,3.0,Freelance,Ya,8.5,2.2,7.9,5.5,2.2,8.9,2.9,4.9,6.7,7.0,5.6,4.0,2.0,Sedang,Tidak,Pernah Depresi,Nyeri Punggung,Cukup Aman,5.0,Medium
EMP02178,Laki-laki,32.0,S2,Belum Menikah,Sales,11.7,Swasta,Tidak,,2.6,5.9,3.2,0.9,7.0,8.2,4.9,2.2,4.5,13.96,4.0,5.0,Berat,Tidak,Kecemasan,Mata Lelah,Khawatir,7.6,High
EMP12317,Perempuan,31.0,SMA/SMK,Menikah,Product,1.1,Swasta,Ya,8.1,2.1,6.5,5.8,,,6.2,7.1,7.2,4.7,7.2,4.0,3.0,Sedang,Tidak,Pernah Depresi,Tidak Ada,Aman,7.7,Medium
EMP11984,Laki-laki,26.0,S1,Belum Menikah,Finance,4.4,Swasta,Ya,6.8,1.2,7.9,7.3,3.6,4.7,3.1,7.4,7.7,6.0,8.3,2.0,0.0,Sedang,Ya,Pernah Depresi,Tidak Ada,Sangat Aman,2.6,Low
EMP15320,Laki-laki,28.0,S2,Menikah,Finance,0.9,Freelance,Hybrid,11.4,2.3,5.8,7.0,,4.8,5.8,4.6,5.6,5.5,5.3,4.0,-,Ringan,Kadang,Tidak Ada,Tidak Ada,Tidak Aman,2.4,Medium
EMP11839,Laki-laki,32.0,S1,Menikah,Operations,0.7,Startup,Hybrid,9.7,1.9,5.4,5.6,3.8,10.0,6.3,4.6,6.1,5.7,3.9,3.0,3.0,,Tidak,Tidak Ada,Sakit Kepala,Cukup Aman,6.6,Medium
EMP16597,Perempuan,27.0,S1,Menikah,Data,1.3,Swasta,Hybrid,34.0,3.1,6.0,4.6,0.0,8.1,8.4,1.0,2.8,5.1,4.0,6.0,5.0,Sangat Berat,Tidak,Tidak Ada,Nyeri Punggung,Tidak Aman,5.4,High
